"scenario_id","denom_spec_id","risk_spec","sample_variant","weighting","model_id","controls","target_beta","childhealth_beta","robust_se","p_value","n","abs_error_to_target","denom_components","risk_components","include_emoney","include_other_fin","include_housing_fund","include_jizikuan","include_unpaid_salary","total_abs_error_to_targets","max_abs_error_to_target","min_n_across_models","rank_by_target_error"
"denom_4__stock_fund__winsor_top2__impute0","denom_4","stock_fund","winsor_top2","unweighted","(4)","Yes",-0.002,0,0,NA,15598,0.002,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt","stock_amt+fund_amt",1,1,0,0,0,0.005,0.003,15598,379
"denom_5__stock_fund__winsor_top2__impute0","denom_5","stock_fund","winsor_top2","unweighted","(3)","No",-0.003,0,0,NA,15598,0.003,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt",0,0,1,0,0,0.005,0.003,15598,380
"denom_5__stock_fund__winsor_top2__impute0","denom_5","stock_fund","winsor_top2","unweighted","(4)","Yes",-0.002,0,0,NA,15598,0.002,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt",0,0,1,0,0,0.005,0.003,15598,380
"denom_6__stock_fund__winsor_top2__impute0","denom_6","stock_fund","winsor_top2","unweighted","(3)","No",-0.003,0,0,NA,15598,0.003,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt",1,0,1,0,0,0.005,0.003,15598,381
"denom_6__stock_fund__winsor_top2__impute0","denom_6","stock_fund","winsor_top2","unweighted","(4)","Yes",-0.002,0,0,NA,15598,0.002,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt",1,0,1,0,0,0.005,0.003,15598,381
"denom_7__stock_fund__winsor_top2__impute0","denom_7","stock_fund","winsor_top2","unweighted","(3)","No",-0.003,0,0,NA,15598,0.003,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt",0,1,1,0,0,0.005,0.003,15598,382
"denom_7__stock_fund__winsor_top2__impute0","denom_7","stock_fund","winsor_top2","unweighted","(4)","Yes",-0.002,0,0,NA,15598,0.002,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt",0,1,1,0,0,0.005,0.003,15598,382
"denom_8__stock_fund__winsor_top2__impute0","denom_8","stock_fund","winsor_top2","unweighted","(3)","No",-0.003,0,0,NA,15598,0.003,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt",1,1,1,0,0,0.005,0.003,15598,383
"denom_8__stock_fund__winsor_top2__impute0","denom_8","stock_fund","winsor_top2","unweighted","(4)","Yes",-0.002,0,0,NA,15598,0.002,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt",1,1,1,0,0,0.005,0.003,15598,383
"denom_9__stock_fund__winsor_top2__impute0","denom_9","stock_fund","winsor_top2","unweighted","(3)","No",-0.003,0,0,NA,15598,0.003,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt",0,0,0,1,0,0.005,0.003,15598,384
"denom_9__stock_fund__winsor_top2__impute0","denom_9","stock_fund","winsor_top2","unweighted","(4)","Yes",-0.002,0,0,NA,15598,0.002,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt",0,0,0,1,0,0.005,0.003,15598,384
"denom_21__stock_fund_lend__risk_ratio_gt0__impute0","denom_21","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00841208294788252,0.00877701426509177,0.338001463578105,1532,0.0114120829478825,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,1,0,1,0.0208949811747389,0.0114120829478825,1532,385
"denom_21__stock_fund_lend__risk_ratio_gt0__impute0","denom_21","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.0074828982268564,0.00872473580264252,0.391212295343111,1532,0.0094828982268564,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,1,0,1,0.0208949811747389,0.0114120829478825,1532,385
"denom_5__stock_fund_lend__risk_ratio_gt0__impute0","denom_5","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00837924083995094,0.00880628849110918,0.34149759865475,1532,0.0113792408399509,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",0,0,1,0,0,0.0210877750450916,0.0113792408399509,1532,386
"denom_5__stock_fund_lend__risk_ratio_gt0__impute0","denom_5","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00770853420514063,0.00876856460889047,0.379479956950709,1532,0.00970853420514063,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",0,0,1,0,0,0.0210877750450916,0.0113792408399509,1532,386
"denom_17__stock_fund_lend__risk_ratio_gt0__impute0","denom_17","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00882206367101395,0.0087652003149343,0.31434031725368,1532,0.011822063671014,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,0,1,0.0213919563544086,0.011822063671014,1532,387
"denom_17__stock_fund_lend__risk_ratio_gt0__impute0","denom_17","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00756989268339464,0.00873839320813392,0.386472972799841,1532,0.00956989268339464,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,0,1,0.0213919563544086,0.011822063671014,1532,387
"denom_1__stock_fund_lend__risk_ratio_gt0__impute0","denom_1","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00881799598657881,0.0087815657845342,0.315465827357927,1532,0.0118179959865788,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt","stock_amt+fund_amt+lend_amt",0,0,0,0,0,0.0216393570529937,0.0118179959865788,1532,388
"denom_1__stock_fund_lend__risk_ratio_gt0__impute0","denom_1","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00782136106641488,0.00876883114692773,0.372560223146664,1532,0.00982136106641488,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt","stock_amt+fund_amt+lend_amt",0,0,0,0,0,0.0216393570529937,0.0118179959865788,1532,388
"denom_29__stock_fund_lend__risk_ratio_gt0__impute0","denom_29","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00882678145421391,0.00875481412037801,0.313508126385913,1532,0.0118267814542139,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,1,1,1,0.0217420866270732,0.0118267814542139,1532,389
"denom_29__stock_fund_lend__risk_ratio_gt0__impute0","denom_29","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00791530517285924,0.00869546922740819,0.362819016261917,1532,0.00991530517285924,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,1,1,1,0.0217420866270732,0.0118267814542139,1532,389
"denom_25__stock_fund_lend__risk_ratio_gt0__impute0","denom_25","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00927391090537516,0.00874525933451808,0.289107262640232,1532,0.0122739109053752,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.0223129200663256,0.0122739109053752,1532,390
"denom_25__stock_fund_lend__risk_ratio_gt0__impute0","denom_25","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00803900916095043,0.00871335103729587,0.356357263833154,1532,0.0100390091609504,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.0223129200663256,0.0122739109053752,1532,390
"denom_13__stock_fund_lend__risk_ratio_gt0__impute0","denom_13","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00909983365354146,0.00878301925399825,0.30033262846045,1532,0.0120998336535415,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,0,1,1,0,0.0225529333718003,0.0120998336535415,1532,391
"denom_13__stock_fund_lend__risk_ratio_gt0__impute0","denom_13","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.0084530997182588,0.00874145015974074,0.333690546883141,1532,0.0104530997182588,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,0,1,1,0,0.0225529333718003,0.0120998336535415,1532,391
"denom_22__stock_fund_lend__risk_ratio_gt0__impute0","denom_22","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00916978283791831,0.00876733530883245,0.295770996782089,1532,0.0121697828379183,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,1,0.0226382721711158,0.0121697828379183,1532,392
"denom_22__stock_fund_lend__risk_ratio_gt0__impute0","denom_22","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00846848933319748,0.00870990880329964,0.331064261189584,1532,0.0104684893331975,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,1,0.0226382721711158,0.0121697828379183,1532,392
"denom_6__stock_fund_lend__risk_ratio_gt0__impute0","denom_6","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00913685864211036,0.00879976326368742,0.299291059968242,1532,0.0121368586421104,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,0,0.0228280609615509,0.0121368586421104,1532,393
"denom_6__stock_fund_lend__risk_ratio_gt0__impute0","denom_6","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00869120231944051,0.00875941513539924,0.321251113360833,1532,0.0106912023194405,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,0,0.0228280609615509,0.0121368586421104,1532,393
"denom_23__stock_fund_lend__risk_ratio_gt0__impute0","denom_23","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00939888175416886,0.00882625233181934,0.287099172340567,1532,0.0123988817541689,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,1,0.0229405511286146,0.0123988817541689,1532,394
"denom_23__stock_fund_lend__risk_ratio_gt0__impute0","denom_23","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00854166937444575,0.00876331893319677,0.32986004017698,1532,0.0105416693744458,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,1,0.0229405511286146,0.0123988817541689,1532,394
"denom_7__stock_fund_lend__risk_ratio_gt0__impute0","denom_7","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.0093262929980024,0.00886391716093809,0.292890535199749,1532,0.0123262929980024,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,0,0.0230523849237472,0.0123262929980024,1532,395
"denom_7__stock_fund_lend__risk_ratio_gt0__impute0","denom_7","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00872609192574478,0.0088131217612022,0.32227000585776,1532,0.0107260919257448,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,0,0.0230523849237472,0.0123262929980024,1532,395
"denom_9__stock_fund_lend__risk_ratio_gt0__impute0","denom_9","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00957573752819916,0.00876093979034517,0.27456434167106,1532,0.0125757375281992,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,0,0.0231783736392852,0.0125757375281992,1532,396
"denom_9__stock_fund_lend__risk_ratio_gt0__impute0","denom_9","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00860263611108603,0.00874600782924581,0.325464612610856,1532,0.010602636111086,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,0,0.0231783736392852,0.0125757375281992,1532,396
"denom_19__stock_fund_lend__risk_ratio_gt0__impute0","denom_19","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00973517046817345,0.00881912847607852,0.269823156318564,1532,0.0127351704681735,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.0233142353798106,0.0127351704681735,1532,397
"denom_19__stock_fund_lend__risk_ratio_gt0__impute0","denom_19","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00857906491163715,0.00878494702631372,0.328939723692587,1532,0.0105790649116372,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.0233142353798106,0.0127351704681735,1532,397
"denom_18__stock_fund_lend__risk_ratio_gt0__impute0","denom_18","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.0097226055491467,0.00875463458204473,0.266929407658841,1532,0.0127226055491467,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,0,0,1,0.0234432671986218,0.0127226055491467,1532,398
"denom_18__stock_fund_lend__risk_ratio_gt0__impute0","denom_18","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00872066164947508,0.00872292993856017,0.317594865303128,1532,0.0107206616494751,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,0,0,1,0.0234432671986218,0.0127226055491467,1532,398
"denom_3__stock_fund_lend__risk_ratio_gt0__impute0","denom_3","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00969135609490445,0.00884467330507713,0.273370275137476,1532,0.0126913560949044,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,0,0.0234806759238955,0.0126913560949044,1532,399
"denom_3__stock_fund_lend__risk_ratio_gt0__impute0","denom_3","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00878931982899103,0.00882173537753749,0.31924997811061,1532,0.010789319828991,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,0,0.0234806759238955,0.0126913560949044,1532,399
"denom_30__stock_fund_lend__risk_ratio_gt0__impute0","denom_30","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00962237283534643,0.00874595767105945,0.271414564482493,1532,0.0126223728353464,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,1,0.0235591459790337,0.0126223728353464,1532,400
"denom_30__stock_fund_lend__risk_ratio_gt0__impute0","denom_30","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00893677314368724,0.00868157137806092,0.303456848428482,1532,0.0109367731436872,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,1,0.0235591459790337,0.0126223728353464,1532,400
"denom_2__stock_fund_lend__risk_ratio_gt0__impute0","denom_2","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00971724018119857,0.00877500994252986,0.268305225474516,1532,0.0127172401811986,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt","stock_amt+fund_amt+lend_amt",1,0,0,0,0,0.023685311611697,0.0127172401811986,1532,401
"denom_2__stock_fund_lend__risk_ratio_gt0__impute0","denom_2","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00896807143049843,0.00875979300368991,0.306103049629101,1532,0.0109680714304984,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt","stock_amt+fund_amt+lend_amt",1,0,0,0,0,0.023685311611697,0.0127172401811986,1532,401
"denom_31__stock_fund_lend__risk_ratio_gt0__impute0","denom_31","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00981358026050022,0.00880204775452659,0.265059741991553,1532,0.0128135802605002,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,1,0.0237876565809488,0.0128135802605002,1532,402
"denom_31__stock_fund_lend__risk_ratio_gt0__impute0","denom_31","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00897407632044856,0.0087315425486606,0.304217740058385,1532,0.0109740763204486,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,1,0.0237876565809488,0.0128135802605002,1532,402
"denom_24__stock_fund_lend__risk_ratio_gt0__impute0","denom_24","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.0099096901015173,0.00881619225357497,0.261175393938609,1532,0.0129096901015173,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,1,0.0241534397319286,0.0129096901015173,1532,403
"denom_24__stock_fund_lend__risk_ratio_gt0__impute0","denom_24","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00924374963041135,0.00874786783233688,0.290822159618399,1532,0.0112437496304113,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,1,0.0241534397319286,0.0129096901015173,1532,403
"denom_27__stock_fund_lend__risk_ratio_gt0__impute0","denom_27","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.0101870177025347,0.00879699167524543,0.24704006623286,1532,0.0131870177025347,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,1,1,0.0242351990917276,0.0131870177025347,1532,404
"denom_27__stock_fund_lend__risk_ratio_gt0__impute0","denom_27","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00904818138919294,0.00875710087268832,0.301655609908235,1532,0.0110481813891929,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,1,1,0.0242351990917276,0.0131870177025347,1532,404
"denom_8__stock_fund_lend__risk_ratio_gt0__impute0","denom_8","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00984043557659949,0.00885607760560592,0.266678128844008,1532,0.0128404355765995,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,0,0.0242690900945573,0.0128404355765995,1532,405
"denom_8__stock_fund_lend__risk_ratio_gt0__impute0","denom_8","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00942865451795786,0.00880256034159294,0.284281987970966,1532,0.0114286545179579,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,0,0.0242690900945573,0.0128404355765995,1532,405
"denom_14__stock_fund_lend__risk_ratio_gt0__impute0","denom_14","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.00988851786084675,0.00877685496972039,0.260063587229535,1532,0.0128885178608468,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.0243531855256219,0.0128885178608468,1532,406
"denom_14__stock_fund_lend__risk_ratio_gt0__impute0","denom_14","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00946466766477514,0.0087324904318982,0.278604661319775,1532,0.0114646676647751,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.0243531855256219,0.0128885178608468,1532,406
"denom_26__stock_fund_lend__risk_ratio_gt0__impute0","denom_26","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.0102068415100166,0.00873546168027597,0.242812339390743,1532,0.0132068415100166,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,0,1,1,0.0244270594213673,0.0132068415100166,1532,407
"denom_26__stock_fund_lend__risk_ratio_gt0__impute0","denom_26","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00922021791135064,0.00869853114334027,0.289324111330583,1532,0.0112202179113506,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,0,1,1,0.0244270594213673,0.0132068415100166,1532,407
"denom_15__stock_fund_lend__risk_ratio_gt0__impute0","denom_15","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.0100468858115929,0.00883837699937861,0.25582740177226,1532,0.0130468858115929,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,0,0.0245175432504558,0.0130468858115929,1532,408
"denom_15__stock_fund_lend__risk_ratio_gt0__impute0","denom_15","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00947065743886292,0.00878327540612935,0.281088005095366,1532,0.0114706574388629,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,0,0.0245175432504558,0.0130468858115929,1532,408
"denom_20__stock_fund_lend__risk_ratio_gt0__impute0","denom_20","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.0103657646726195,0.00880833317127081,0.239453032801627,1532,0.0133657646726195,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,0,0,1,0.0247852437292624,0.0133657646726195,1532,409
"denom_20__stock_fund_lend__risk_ratio_gt0__impute0","denom_20","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00941947905664293,0.00876850272853263,0.282884820177247,1532,0.0114194790566429,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,0,0,1,0.0247852437292624,0.0133657646726195,1532,409
"denom_4__stock_fund_lend__risk_ratio_gt0__impute0","denom_4","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.0103240689349748,0.00883683028066128,0.242867779663381,1532,0.0133240689349748,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",1,1,0,0,0,0.0249531496352751,0.0133240689349748,1532,410
"denom_4__stock_fund_lend__risk_ratio_gt0__impute0","denom_4","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.0096290807003003,0.00881089592166893,0.274627517764095,1532,0.0116290807003003,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",1,1,0,0,0,0.0249531496352751,0.0133240689349748,1532,410
"denom_11__stock_fund_lend__risk_ratio_gt0__impute0","denom_11","stock_fund_lend","risk_ratio_gt0","unweighted","(3)","No",-0.003,0.0104490976365248,0.00882155436386268,0.236400666447474,1532,0.0134490976365248,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,0,1,0,0.0250196925101869,0.0134490976365248,1532,411
"denom_11__stock_fund_lend__risk_ratio_gt0__impute0","denom_11","stock_fund_lend","risk_ratio_gt0","unweighted","(4)","Yes",-0.002,0.00957059487366216,0.00879586841525678,0.276732291948268,1532,0.0115705948736622,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,0,1,0,0.0250196925101869,0.0134490976365248,1532,411
